title,rating
The Hunt for Atlantis,3.9
By the Rivers of Babylon,3.88
The Field of Swords,4.29
Worth Dying For,4.21
The Gods of War,4.31
The Brotherhood of the Rose,4.14
Wanted,3.71
The Satan Bug,3.71
The  Clues Complete Collection,4.37
The Affair,4.1
Total Control,4.08
Gone Tomorrow,4.17
Afterimage,4.32
The Truth of the Matter,4.32
Sharpes Eagle,4.26
Night Probe ,3.9
The Turning,4.21
Extreme Measures,4.3
The Death of Kings,4.28
Bloodline,4.21
John Le Carre,4.47
The Medusa Plot,4.08
The Bourne Ultimatum,4.05
The Rose and the Thorn,4.4
Temple,4.06
Night Without End,3.82
Layer Cake,3.99
The Bear and the Dragon,3.84
Altar of Bones,3.7
The Devils Alternative,4.06
First Blood,4.0
Rock Chick Reckoning,4.42
Sandstorm,3.95
Running Blind,4.1
While I Live,3.76
The Eleventh Commandment,3.93
Crocodile Tears,4.19
Endgame,4.18
Hidden Away,4.24
Blue Heaven,4.02
Omerta,3.72
Burning For Revenge,4.19
The Secret War,4.3
The Night Is for Hunting,4.16
The End of Infinity,4.43
MILA ,3.69
The Kill Artist,4.0
Ice Station Zebra,3.99
Kill Shot,4.3
The English Assassin,4.13
The Confessor,4.15
The Mozart Conspiracy,3.9
The Gate House,3.76
Blood Ransom,4.21
Bravo Two Zero,4.1
Allegiant,4.11
The Fifth Profession,3.99
The Monkeys Raincoat,3.99
The Night Club,4.51
Comes a Horseman,3.99
Caught Stealing,4.04
Yu Yu Hakusho Volume ,4.31
The Daybreakers,4.18
The Final Hour,4.33
Crimes Against Magic,4.04
The Alchemists Secret,3.96
The Way of the Sword,4.28
Seraph of the End Vol ,4.24
Going Wild,4.18
Hour Game,3.97
The Breach,4.02
Latakia,4.23
The Raft,3.8
The Bone Labyrinth,4.14
The Forgotten Legion,4.03
Sniper One,4.26
Taken,4.2
The Dead of Night,4.13
Oblivion,4.26
Blood Fever,4.02
Aspho Fields,4.1
Graduation Day,3.83
Elephant Song,3.96
Out of Sight,3.93
Brothers to the Death,4.45
Epic,3.95
Altar of Eden,4.01
The Way of the Dragon,4.37
The Deceiver,4.02
Bleach Volume ,4.29
Maximum Ride Vol ,4.34
The Helicopter Pilot,4.21
Hells Corner,4.11
The Fourth Protocol,4.03
The Leveller,3.67
The Devil Colony,4.15
Prince of Thieves,3.95
Little Girl Gone,3.73
The Killing,4.15
Blue Labyrinth,4.09
Divine Madness,4.2
A Wanted Man,4.03
The Lives of Tao,3.75
Breakthrough,3.89
You Dont Know My Name,3.67
The Forgotten,4.1
Deep Fathom,4.09
Hellsing Vol ,4.26
The Dead of Night,4.16
Unchained   Nephilim Rising,3.92
Insignia,4.15
Stone Cold,4.12
Flash Point,3.29
American Savages,4.51
Rogue,4.31
The Zodiac Legacy,3.83
Severed,3.95
Relentless,3.91
Wolfsbane,4.43
Hostage,4.02
The Untouchables,4.46
The End of the World,4.32
Echo Burning,4.01
Running Scarred,3.72
Island of Fire,4.42
The Lost Conspiracy,4.12
Fear is the Key,3.93
Yu Gi Oh  Vol ,4.09
Sword Art Online,4.34
Missing Me,4.15
Welcome to the Underworld,4.06
The Darkest Legacy,4.22
Young Love Murder,3.84
Treasure of Khan,3.91
The Templar Legacy,3.83
The Overlord Protocol,4.22
Sabotage,4.09
Runner,3.99
Shatterproof,4.17
A Clean Kill in Tokyo,3.96
Storm,4.16
Boy Nobody,3.94
The Ninja,3.9
Control,3.86
The Battle Begins,4.34
The League of Night and Fog,4.1
The Fraternity of the Stone,4.16
Origins,4.22
Scarecrow,4.23
The Set Up,3.89
Personal,3.95
Deliver Us from Evil,4.02
Double Cross,4.14
Command Authority,4.11
Cat Among the Pigeons,4.2
The Constantine Codex,3.4
Hunted,4.15
The Rescue,4.08
The Hostage,3.99
The Doomsday Key,4.15
The War of the Ember,4.21
Hit Squad,4.14
Rock Chick Revolution,4.45
The Bancroft Strategy,3.82
The Chancellor Manuscript,3.84
Flight of the Intruder,4.08
A Killing Frost,4.2
Shaman King Vol ,4.15
A Kings Ransom,4.15
Avenger,4.01
Never Go Back,4.05
Appleseed Vol ,3.95
Naked Edge,4.18
Nothing to Lose,3.92
Sharpes Gold,4.09
Breaking Point,4.32
Circle of Flight,3.84
Wintertide,4.45
The Heretics Treasure,4.06
Incurable,3.79
Unlawful Contact,4.29
Sharpes Company,4.22
Vigilante,3.81
Isle of Swords,4.15
Island of Graves,4.51
Masterminds,4.28
False Covenant,4.08
Wildcat,3.34
Portrait of a Spy,4.25
The Rembrandt Affair,4.29
Dragon,3.93
Ride the River,4.09
Darkness Be My Friend,4.12
Deep Sky,4.09
The Fist of God,4.04
Independent Study,3.97
Dark Rivers of the Heart,3.91
Demons and Druids,3.9
The Blonde,3.83
Russian Roulette,4.34
Watch the Skies,3.79
Carter Reed ,4.26
Simple Genius,3.94
Sharpes Tiger,4.09
Sharpes Regiment,4.23
Alaska Wild,4.11
Legion of Super Heroes,4.16
Dead or Alive,3.84
Unsinkable,3.83
Pandora Hearts Volume ,4.47
Saving Faith,3.89
The Collectors,4.03
Takedown,4.27
Metzgers Dog,3.95
Island,3.8
Terminator Salvation,3.86
MVP*,4.09
Nothing Lasts Forever,3.55
The Dragon Factory,4.15
Black List,4.22
Berserk Vol ,4.64
Johnny Gone Down,3.47
Assassins Creed,4.14
Renhala,3.78
Power,3.95
Clash of the Titans,3.88
Charlie Mike,4.28
Day of the Predator,4.08
Cassidy Jones and the Secret Formula,4.07
Jet,3.89
White Fire,4.07
Crashers,3.79
Invasion of the Overworld,4.34
Darkness Weaves,4.06
Resistance,4.21
Hover Car Racer,4.02
The Spirit Banner,3.87
Agent ,4.1
The Killing Season,3.9
Under the Never Sky,4.46
The Ship,4.03
Extinction Horizon,3.95
The Wind Guardian,3.72
Meridios Daughter,4.07
The Angelfall Trilogy,4.49
Schism,3.99
Jake Ransom and the Howling Sphinx,4.09
Operation Sunset,4.39
The Wave at Hanging Rock,3.85
Origin Story,4.13
Seraph of the End Vol ,4.38
Kristians War,3.88
No Angel,3.7
Allisons Secret,4.26
Time To Hunt,4.26
The Cleaner,3.69
The Final Spark,4.24
City Spies,4.42
Remote Control,3.89
Saiyuki Reload Vol  ,4.38
The Dark Planet,4.16
The Sign,3.46
The Black Lung Captain,4.25
Coup dEtat,4.25
No Promises in the Wind,3.67
 Pieces of Silver,3.57
Killer Pizza,3.83
Berserk Vol ,4.54
The Messiah Matrix,3.56
Assassins Creed,3.72
The Scarlatti Inheritance,3.86
The Eternal War,4.06
Snow,3.69
Last Stand at Saber River,3.79
Incas,3.52
Cassidy Jones and Vulcans Gift,4.22
The Adventures of Tintin,3.84
The Last Detective,4.26
Ash Mistry and the City of Death,4.07
Riptide,4.01
Breaking Point,3.75
Tagged,3.27
Blasphemy,3.69
M Is for Mamas Boy,4.16
Restless Soul,3.7
Berserk Vol ,4.56
Hunt for Jade Dragon,4.37
Meg,3.75
First Family,4.03
Race for the Cure,4.09
Ice Country,4.19
Prince of Foxes,4.22
The Blood of Gods,4.25
The Great Zoo of China,3.75
Jake Ransom and the Skull Kings Shadow,3.89
