title,rating
Little Brother,3.93
Sandrys Book,3.98
Hawksong,4.15
Winger,4.04
Wolf Speaker,4.17
Princess of the Midnight Ball,3.93
Tricks,4.29
The Looking Glass Wars,3.93
Dragonsong,4.21
Vampire Kisses,3.71
Hades,3.96
The Enchantress,4.24
Jinx,3.71
Dragonsinger,4.29
Page,4.2
On the Fence,4.05
Fallout,4.28
The Adoration of Jenna Fox,3.69
Infinite Days,3.91
Origins,4.14
Okay for Now,4.21
Eve,3.69
Love Letters to the Dead,3.79
The Devouring,3.92
Holding Up the Universe,3.87
The Beginning of Everything,3.75
Thunderhead,4.47
Bite Club,4.22
The Luxe,3.63
The Prisoner of Cell ,4.22
Inside Out,3.82
The Crown,3.76
The Wizard Heir,4.14
Forest Born,4.03
The People of Sparks,3.67
Forgive Me Leonard Peacock,3.89
Where Things Come Back,3.8
The Outcasts,4.38
The World of Divergent,3.97
Peeps,3.77
Son,3.98
Uncommon Criminals,4.13
The Gray Wolf Throne,4.39
The Chocolate War,3.48
Twenty Boy Summer,3.89
Sloppy Firsts,3.95
Girl Online,3.71
The Girl of Fire and Thorns,3.79
A World Without Heroes,4.11
By the Time You Read This Ill Be Dead,3.87
Cut,3.76
Seeker,3.23
Homecoming,3.94
Birthmarked,3.88
The Inkheart Trilogy,4.19
Awaken,3.89
I Heart You You Haunt Me,3.85
How to Be Popular,3.55
Airman,4.14
The Revenge of Seven,4.27
Numbers,3.47
The Pigman,3.59
Perfect Scoundrels,4.28
The Second Summer of the Sisterhood,3.79
Being Nikki,3.86
The Abhorsen Trilogy Box Set,4.53
Challenger Deep,4.14
Please Ignore Vera Dietz,3.87
A Countess Below Stairs,3.88
The Selection Stories,4.0
The Lonely Hearts Club,3.8
Nothing,3.75
Last Breath,4.31
Flawless,3.93
Blue is for Nightmares,3.82
Quintana of Charyn,4.31
The Clique,3.6
The Uglies Trilogy,4.07
Three Dark Crowns,3.83
Teen Idol,3.53
How I Live Now,3.57
Lockdown,4.11
Mortal Engines,3.77
The Guard,3.76
American Born Chinese,3.88
Point Blank,4.11
Why We Broke Up,3.47
The Prince,3.94
Forgotten,3.78
Fever,3.78
Princess in the Spotlight,3.68
Pirates ,3.82
Looking for Alibrandi,3.88
The Disreputable History of Frankie Landau Banks,3.81
Eagle Strike,4.12
The Monstrumologist,3.89
Perfect,4.34
Touching Darkness,3.89
UnSouled,4.23
Perfect,3.99
Unbelievable,4.03
Princess of Glass,4.06
Hereafter,3.72
The Coffin Club,4.06
Sisterhood Everlasting,3.9
Hold Still,4.0
Heir Apparent,4.1
You Against Me,3.7
Fractured,4.14
Things Not Seen,3.89
Belonging,3.95
Living Dead Girl,3.81
Fairest,4.12
Such a Pretty Girl,3.88
Youth in Revolt,4.02
Forget You,3.79
Black Dawn,4.25
Mister Monday,3.79
Article ,3.77
Inside the Shadow City,4.06
All American Girl,3.74
The Calling,4.09
Warcross,4.16
Seizure,4.15
Memoirs of a Teenage Amnesiac,3.69
The Seer and the Sword,4.12
The Spectacular Now,3.52
A Kiss in Time,3.76
Fate,3.98
Runaway,3.91
Origin,3.89
Rumble Fish,3.79
The Unicorn Tree,4.32
All Fall Down,3.84
Perfect You,3.7
The Improbable Wonders of Moojie Littleman,4.22
Divergent Series Complete Box Set,4.3
Echo,3.9
Royal Blood,4.09
The Hunger Games,4.52
Pants on Fire,3.65
Sever,3.79
Love Aubrey,4.21
Wanted,4.13
The Maze Runner Trilogy ,4.19
Vampireville,3.92
Bleeding Violet,3.62
Dance with a Vampire,4.01
Radiance,3.57
The Future of Us,3.57
Behemoth,4.18
Forever Princess,4.1
Crush,3.96
Chasing the Prophecy,4.37
The Lost City of Faar,4.17
Time Between Us,3.9
The Replacement,3.55
Dragondrums,4.07
Forever in Blue,3.81
Tunnels,3.6
Poet Anderson of Nightmares,4.06
Bloodhound,4.27
Airborn,4.17
Skeleton Key,4.07
Blue Noon,3.86
Oh My Gods,3.79
The Never War,4.13
The  Habits Of Highly Effective Teens,4.07
Dumplin,3.9
Graffiti Moon,3.89
The Inheritance Cycle,4.5
UnDivided,4.47
The Dangerous Days of Daniel X,3.58
Shattered Mirror,4.03
Princess in Love,3.77
Flutter,3.97
The Transall Saga,4.21
Two Way Street,3.79
Goddess Interrupted,4.0
What Happened to Lani Garver,4.03
Tiger Eyes,3.88
This Star Wont Go Out,4.16
The Paladin Prophecy,4.03
In the Forests of the Night,3.87
Among the Betrayed,4.07
Confessions of a Murder Suspect,3.89
Eragon and Eldest,4.3
All the Truth Thats in Me,3.91
Chaos Walking,4.49
The Soldiers of Halla,4.27
Between the Lines,3.58
Cryers Cross,3.73
Sapphique,3.7
Twelfth Grade Kills,4.34
Cracked Up to Be,3.74
Among the Brave,4.15
Killer,4.05
Fade,3.94
Carve the Mark,3.78
Just Ella,3.75
Proxy,3.88
Girls in Pants,3.82
Twilight Directors Notebook,4.25
Impossible,3.63
Beauty Queens,3.61
Waiting for You,3.84
When It Happens,3.75
The Hidden,4.14
Twilight,4.21
Scorpia,4.17
Asylum,3.64
Whats Left of Me,3.78
Green Angel,3.91
Saint Anything,4.03
Boys that Bite,3.68
This Is What Happy Looks Like,3.68
Only Ever Yours,3.77
Sanctuary,4.1
My Love Lies Bleeding,3.96
Diceys Song,3.97
Ship Breaker,3.73
Some Girls Are,3.87
Kestrels Midnight Song,4.01
The Song of the Lioness Quartet,4.59
The Ghost and the Goth,3.87
Temptation,3.77
Seven Cuts,4.09
Snakehead,4.15
My Most Excellent Year,4.04
Thirteen Days to Midnight,3.66
Second Helpings,4.07
Submarine,3.76
The Empresss Tomb,4.15
Class A,4.29
Revealing Eden,1.99
Black Water,4.17
Poison,3.99
This is All,4.3
Midnight Predator,4.02
Thirst No ,4.07
Raven Rise,4.19
Princess of the Silver Woods,4.06
Ask the Passengers,3.86
After,3.73
Brightly Woven,3.8
Smack,3.89
The Wish List,3.77
The Last Book in the Universe,3.91
Triss Book,4.09
Entangled,3.72
Moonlight,3.81
Far from the Tree,4.29
Almost Perfect,3.85
Safe House,4.1
Gamer Girl,3.77
Underworld,3.88
Code Name Cassandra,4.06
Love Bites,4.13
Torn,3.87
Flawed,4.11
Kissing Coffins,3.88
Ninth Grade Slays,4.14
Goddess Boot Camp,3.89
Letting Ana Go,4.16
The Face on the Milk Carton,3.72
Prisoner of Night and Fog,4.02
Societe,4.28
Among the Enemy,4.16
Skinned,3.54
Im With You,4.26
Never Have I Ever,4.01
The Book of Ivy,4.15
Gone,3.72
Tenth Grade Bleeds,4.24
Just One Year,3.89
Tell Me Three Things,4.08
Lullaby,3.85
The Girl Who Was Supposed to Die,4.05
This One Summer,3.69
The Chaos,3.82
My Bonny Light Horseman,4.25
