title,rating
Ada or Ardor,4.14
Welcome to the Monkey House,4.12
Breathing Lessons,3.67
Motherless Brooklyn,3.88
Plainsong,4.01
Where Im Calling From,4.42
The Confessions of Nat Turner,3.96
The Golden Bowl,3.79
Invisible,3.68
A Raisin in the Sun,3.81
Portrait in Sepia,3.96
Sula,3.94
Flow My Tears the Policeman Said,3.91
Wise Blood,3.85
The Member of the Wedding,3.81
Generation X,3.73
The Year of Magical Thinking,3.89
Democracy in America,4.03
The Mysterious Stranger,4.13
The Three Stigmata of Palmer Eldritch,4.01
Double Indemnity,4.1
Lila,3.79
To Have and Have Not,3.55
The Sea Wolf,4.04
Imperial Bedrooms,3.15
A Lesson Before Dying,3.96
The Little Friend,3.47
Child of God,3.77
VALIS,3.93
Mason and Dixon,4.08
   ,3.87
The Soft Machine,3.36
The Pit and the Pendulum,4.17
The Plot Against America,3.78
Giants in the Earth,4.01
Pulp,3.68
The House of the Seven Gables,3.45
The Human Stain,3.88
To a God Unknown,3.94
Push,3.84
The Sot Weed Factor,4.09
Little Big Man,4.25
Until I Find You,3.64
The Invention of Morel,4.06
Vernon God Little,3.6
Another Country,4.29
Ceremony,3.79
Memories of My Melancholy Whores,3.6
Fear and Loathing on the Campaign Trail ,4.12
This Boys Life,3.98
The Fixer,3.96
Trout Fishing in America,3.79
The Wings of the Dove,3.81
Im a Stranger Here Myself,3.9
The Brooklyn Follies,3.84
Train Dreams,3.84
Going After Cacciato,3.91
A Supposedly Fun Thing Ill Never Do Again,4.23
Babbitt,3.67
The Coldest Winter Ever,4.47
Staying Strong,3.99
Whos Afraid of Virginia Woolf,4.08
The Dice Man,3.57
Ines of My Soul,3.94
From Here to Eternity,4.09
Cathedral,4.28
The Border Trilogy,4.44
Dreams from My Father,3.89
The Lost Continent,3.83
Blood Canticle,3.72
What I Loved,4.06
Ancient Blood,4.27
The Marriage Plot,3.45
The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,4.09
The Ballad of the Sad Cafe and Other Stories,4.0
The Book of the New Sun,4.19
The Diaries of Adam and Eve,3.91
No One Belongs Here More Than You,3.82
The Postman Always Rings Twice,3.8
In the Country of Last Things,3.87
JR,4.29
The Long Hard Road Out of Hell,3.88
Call It Sleep,3.83
The Snowy Day,4.16
The Thin Red Line,3.99
Other Voices Other Rooms,3.8
Cities of the Plain,4.1
The Day of the Locust,3.75
The Fire Next Time,4.5
Little Men,3.86
Player Piano,3.88
The Underground Railroad,4.03
Four Quartets,4.37
Twelve Years a Slave,4.19
Rage,3.77
Aunt Julia and the Scriptwriter,3.92
Pigs in Heaven,3.97
Tenth of December,3.96
The Fortress of Solitude,3.87
Slouching Towards Bethlehem,4.2
Birdy,4.04
The Hour of the Star,4.02
Tales of Ordinary Madness,3.91
Brief Interviews with Hideous Men,3.86
Kiss of the Spider Woman,3.98
Wild Seed,4.22
The Naked and the Dead,3.94
The Natural,3.63
Angels,3.74
Conversation in the Cathedral,4.33
The Temple of My Familiar,4.05
Tales of Mystery and Imagination,4.15
A Piece of Cake,4.2
Everything That Rises Must Converge,4.25
Sabbaths Theater,3.85
Scar Tissue,4.11
Count Zero,4.01
Main Street,3.77
The Worst Hard Time,4.03
Incidents in the Life of a Slave Girl,4.13
The Falls,3.58
A Death in the Family,3.91
The Reivers,3.79
Play It As It Lays,3.88
Shane,3.86
Undaunted Courage,4.19
Ghost World,3.83
Good Wives,3.95
American Tabloid,4.19
The Black Cat,4.05
Goodbye Columbus and Five Short Stories,3.86
The Adventures of Augie March,3.84
Notes of a Dirty Old Man,3.95
Desolation Angels,3.93
The General in His Labyrinth,3.69
The Stories of John Cheever,4.27
Nightwood,3.65
Creation,4.22
Against the Day,4.13
Rain of Gold,4.48
My Name Is Lucy Barton,3.52
An American Marriage,3.96
The Cantos,3.93
The Hummingbirds Daughter,4.19
Bright Lights Big City,3.77
Chronicles,3.98
Pnin,3.89
The Schopenhauer Cure,4.24
Drop City,3.86
Reservation Blues,3.98
Spoon River Anthology,4.04
A Man Without a Country,4.08
The Book of Sand and Shakespeares Memory,4.14
The Dunwich Horror and Others,4.2
The Unabridged Devils Dictionary,4.1
Tinkers,3.39
The October Country,4.15
Slapstick or Lonesome No More ,3.87
In Watermelon Sugar,3.99
Appointment in Samarra,3.82
Nobodys Fool,4.11
A Home at the End of the World,3.92
Henderson the Rain King,3.78
The Dying Animal,3.63
Having Our Say,4.16
Slaves of New York,3.45
The Pale King,3.96
Open,4.25
The Recognitions,4.19
Song of Myself,4.17
The Book of Embraces,4.32
Bud Not Buddy,3.93
Consider the Lobster and Other Essays,4.22
The Milagro Beanfield War,4.09
For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf,4.3
Islands in the Stream,3.88
Five Smooth Stones,4.43
The Winner,4.08
Billy Budd Sailor,3.13
Liberty and Tyranny,4.17
Cat on a Hot Tin Roof,4.08
Letters from the Earth,4.2
Drown,4.03
The Big Rock Candy Mountain,4.16
The Lone Ranger and Tonto Fistfight in Heaven,4.09
Brown Girl Dreaming,4.15
