title,rating
Triptych,4.11
Selling Scarlett,3.72
Fractured,4.15
The Butterfly Garden,4.03
Skeleton Crew,3.96
Entrance,4.03
Black,4.19
st to Die,4.08
Lockdown,4.11
Nothing Lasts Forever,3.85
Then She Was Gone,4.03
The Chemistry of Death,4.09
Strangers,4.0
The Grownup,3.56
Sleepers,4.22
Cut and Run,4.1
Think of a Number,3.85
Bloodline,3.83
Presumed Innocent,4.1
The Killer Collective,3.91
The Enemy,4.16
The Woman in Cabin ,3.7
The Bridge To Caracas,4.14
Forever Odd,3.97
The Innocent,4.13
Night Shift,4.01
The Book of the Dead,4.13
Patriot Games,4.13
Cut and Run,4.05
The Tied Man,4.05
Full Dark No Stars,4.06
Vanish,4.12
The th Suspect,3.9
A Reliable Wife,3.26
The Silent Wife,3.31
Not a Penny More Not a Penny Less,4.03
Blindsighted,4.09
A Dangerous Fortune,4.07
Are You Afraid of the Dark,3.67
From Russia With Love,3.89
Rules of Prey,4.11
Trust,4.04
Body Double,4.16
House,3.59
The Devils Eyes,3.85
The Confession,3.85
Killing Sarai,4.12
The King of Torts,3.69
Only Time Will Tell,4.08
Law Man,4.32
Deja Dead,3.88
When the Wind Blows,3.93
Rage,3.77
The Assiduous Quest of Tobias Hopkins,4.18
Poughkeepsie,3.91
Sister,3.77
Caught,3.98
Introductions,4.1
Willing Captive,4.08
Windmills of the Gods,3.86
A is for Alibi,3.85
Breathe,4.35
 Hours,4.09
The Good Daughter,4.09
Sadie,4.12
Life Expectancy,4.01
Dead Babies,3.32
All That Remains,4.05
Angels,3.74
Own the Wind,4.21
The Marbled Swarm,3.27
Pretty Girls,3.99
The President Is Missing,3.82
Summer of Night,4.03
Vigilante,3.8
Twilight Eyes,3.89
Debt of Honor,4.05
Something About You,3.95
Jackdaws,3.99
Ice Station,4.1
Dangerous Girls,4.07
Dream Man,4.04
Transfer of Power,4.3
No Time for Goodbye,4.01
Undone,4.22
The Boys from Brazil,4.05
Dance of Death,4.16
Body of Evidence,4.02
Deep Storm,3.88
The Poet,4.2
Tick Tock,3.73
The Changeling,4.13
Ice Cold,4.15
False Step,3.5
The Wide Game,3.88
Forgotten Bones,4.1
Memories of Midnight,3.71
The Great Train Robbery,3.86
Six Years,3.83
Tripwire,4.09
Confessions of a Murder Suspect,3.89
The Sinner,4.12
Too Close to Home,3.99
Revelations,4.3
The Stars Shine Down,3.7
Cryers Cross,3.73
The Street Lawyer,3.84
Rock Chick Rescue,4.3
White,4.3
Carter Reed,4.02
Death du Jour,3.96
Souls Unfractured,4.48
The Rooster Bar,3.62
The Quiet Game,4.2
Lady Luck,4.42
Amazonia,4.12
Relentless,3.73
The Girl in the Spiders Web,3.77
Black and Blue,3.89
See Me,3.96
Promise Me Darkness,4.07
A Lot like Love,4.08
Cry No More,4.12
