title,rating
Johnny the Homicidal Maniac,4.33
Tekkon Kinkreet,4.36
Yu Yu Hakusho Volume ,4.31
Laura Dean Keeps Breaking Up with Me,4.03
 Centimeters per Second,4.03
Seraph of the End Vol ,4.24
Fullmetal Alchemist Vol ,4.56
Teenage Mutant Ninja Turtles ,4.08
Neon Genesis Evangelion Vol ,4.13
The Untold Legend of the Batman,3.93
Legend,3.9
Locke and Key Vol ,4.4
Locke and Key Vol ,4.41
Locke and Key Vol ,4.33
Homestuck Book Three,4.67
The Far Reaching Tentacles of Nrygoth,4.14
Escape From the Forest,4.11
Bone Vol ,4.32
The Cloud Searchers,4.36
Queen of the World ,3.88
Alice th Vol ,4.08
The Attack,3.81
Do It Yourself Book,4.18
Batman,4.1
Prince of the Elves,4.39
Teen Titans,3.98
Preacher Volume ,4.15
Pumpkinheads,4.09
Marvels,4.24
The Shooting Star,3.91
Castle Waiting Vol ,3.99
The Books of Magic,4.09
The Stonekeeper,4.17
The Last Council,4.4
Kristys Great Idea,4.18
Marbles,3.98
Bleach Volume ,4.29
Maximum Ride Vol ,4.34
Daredevil,4.32
New Moon,4.33
Hana Kimi,4.15
Bone Vol ,4.28
A Clan in Need,4.24
JLA Vol ,4.11
Beautiful Darkness,3.87
The Heart of a Warrior,4.27
Bleach Volume ,4.32
Avatar Volume ,4.57
Miss Peregrines Home for Peculiar Children,4.11
X Men,4.14
Eyeshield  Vol ,4.31
The Day I Swapped My Dad for Two Goldfish,4.0
Buffy the Vampire Slayer,3.96
Cardcaptor Sakura Vol ,4.32
The Blue Lotus,4.05
Fray,4.07
Hellsing Vol ,4.26
Tintin in America,3.75
Tintin and the Picaros,4.02
Chobits Vol ,4.12
The Sandman Omnibus Vol ,4.66
Attack on Titan,4.52
The Encyclopedia of Early Earth,4.06
Ronin,3.65
Kitchen Princess Vol ,4.17
Land of Black Gold,4.02
Avatar,4.33
A Brides Story Vol ,4.23
Tintin and the Lake of Sharks,3.52
Locke and Key Vol ,4.48
Joker,4.04
Tintin in the Land of the Soviets,3.64
Tegami Bachi,4.03
El Deafo,4.2
Theres Treasure Everywhere,4.75
Batman,4.29
Daredevil,4.22
Homecoming,4.07
Life Sucks,3.44
Batman,4.09
Bone,4.34
Big Nate Strikes Again,4.26
xxxHolic Vol ,4.19
Nausicaa of the Valley of the Wind Vol ,4.62
X Men,4.24
The Stand,4.45
Sailor Twain,3.7
Tintin,4.37
The Black Island,4.01
The Fall and Rise of Reginald Perrin,3.97
Red River Vol ,4.23
Runaways Deluxe Vol ,4.2
Flight  to Sydney,3.98
Yu Gi Oh  Vol ,4.09
Captain Marvel Volume ,3.86
Nausicaa of the Valley of the Wind Vol ,4.61
The Walking Dead Vol ,4.32
The Red Sea Sharks,3.99
Kimi ni Todoke,4.24
Everyones a Aliebn When Ur a Aliebn Too,4.07
Lost at Sea,3.73
Nausicaa of the Valley of the Wind Vol ,4.59
Nausicaa of the Valley of the Wind Vol ,4.61
Ex Machina Vol ,3.9
Avatar Volume ,4.53
The Vision Volume ,4.26
Alice in the Country of Hearts Vol ,4.2
Fables,4.3
Nausicaa of the Valley of the Wind Vol ,4.56
Maid sama  Vol ,4.42
The Lost Warrior,4.12
Giant Days Vol ,3.96
The Voices of a Distant Star,4.02
Tintin and Alph Art,3.6
Fruits Basket Vol ,4.47
Warriors Refuge,4.13
Warriors Return,4.2
Burma Chronicles,3.99
The Walking Dead Vol ,4.21
Fruits Basket Vol ,4.39
The Complete Peanuts Vol ,4.38
The Walking Dead Vol ,4.28
Rurouni Kenshin Volume ,4.32
Nausicaa of the Valley of the Wind Vol ,4.52
Fables,4.33
The Walking Dead Vol ,4.31
The Seven Crystal Balls,4.2
Fruits Basket Vol ,4.41
The Walking Dead Vol ,4.26
My Lesbian Experience with Loneliness,4.09
Fruits Basket Vol ,4.42
Return to the Clans,4.16
Case Closed Vol ,4.37
Blue Exorcist Vol ,4.38
Scott Pilgrim Volume ,4.29
The Lost Thing,4.32
Lunch Lady and the Cyborg Substitute,4.01
Batman,4.26
Shaman King Vol ,4.15
Pride and Prejudice and Zombies,3.92
Supergod,3.75
Hark  A Vagrant,4.26
Flashpoint,4.2
Yukon Ho ,4.71
Solanin,4.21
Batman,4.08
Cardboard,4.14
The Tragical Comedy or Comical Tragedy of Mr Punch,3.77
Black Hole,3.84
The Wimpy Kid Movie Diary,4.15
Marvel Masterworks,4.27
Palestine,4.2
Appleseed Vol ,3.95
GoGo Monster,4.01
Carl Barks Greatest Ducktales Stories Volume ,4.29
The Broken Ear,3.89
xxxHolic Vol ,4.22
xxxHolic Vol ,4.35
xxxHolic Vol ,4.33
Full Moon o Sagashite Vol ,4.05
xxxHolic Vol ,4.39
xxxHolic Vol ,4.28
xxxHolic Vol ,4.35
Sin City Vol ,3.88
