title,rating
Blue Lily Lily Blue,4.27
Angelfire,3.93
Fire Study,3.91
Across the Nightingale Floor,4.06
Heartless,4.04
Lover at Last,4.31
Time and Again,3.95
A Widow for One Year,3.76
Revelations,3.9
The Gentlemans Guide to Vice and Virtue,4.1
Ask the Dust,4.12
Every Which Way But Dead,4.29
The Game of Kings,4.14
Obsidian Butterfly,4.09
Never Too Far,4.19
Replay,4.16
Starters,3.9
The Bone Season,3.76
The Shelters of Stone,3.82
Prince of Wolves,4.04
Strange Angels,3.79
The Crimson Petal and the White,3.88
Dreams of Gods and Monsters,4.15
Tricksters Queen,4.25
Written in My Own Hearts Blood,4.53
The Forsyte Saga,4.17
Night Pleasures,4.21
The Birth of Venus,3.81
The History of Tom Jones a Foundling,3.74
The Summer Garden,4.11
Out of Sight Out of Time,4.33
The Good the Bad and the Undead,4.25
The Best of Me,3.94
A Gathering of Shadows,4.26
Washington Square,3.69
The Longest Ride,4.15
Love Stargirl,3.82
Wildwood Dancing,4.09
The Statistical Probability of Love at First Sight,3.77
Twenties Girl,3.83
Bet Me,3.94
Whitney My Love,4.16
The Secret Keeper,4.13
Tithe,3.72
Siege and Storm,3.98
Fairest,3.88
Captive Prince,4.42
Silver Shadows,4.35
The Passion,4.11
An Echo in the Darkness,4.62
Fear,4.24
Sentinel,4.47
The Plains of Passage,3.8
Written in Red,4.26
November ,4.34
Tower of Dawn,4.35
The Lions of Al Rassan,4.29
The Curse of Chalion,4.12
Glass,4.29
South of the Border West of the Sun,3.87
The Garden of Eden,3.73
Angel,3.87
The Gift of the Magi,4.09
Falling Kingdoms,3.79
Children of Blood and Bone,4.11
Elsewhere,3.9
The Hero and the Crown,4.21
The Goddess Test,3.8
A Merciful Truth,4.27
Daisy Jones and The Six,4.2
The Solitude of Prime Numbers,3.61
Lover Reborn,4.34
A Merciful Death,4.13
Archangels Kiss,4.22
Torment,3.96
Revelations,4.03
Through the Ever Night,4.14
Nevernight,4.24
Pygmalion,3.9
Hunger,4.03
Embrace,4.01
Undead and Unwed,3.82
Rule,4.13
UnWholly,4.25
Thirst No ,3.83
Green Rider,4.04
Temple of the Winds,4.01
Captive Prince,3.86
Beneath This Man,4.29
They Both Die at the End,4.12
